Time,Latitude,Longitude,Depth,Altitude,Chlorophyll,cDOM,DissolvedOxygen
1569498447.34,63.58450295,10.48524037,33.02446,-1,0.204400003,2.956799984,214.708
1569498448.49,63.58451597,10.48526569,32.557175,-1,0.204400003,2.956799984,214.747
1569498449.59,63.58452688,10.48529315,32.101662,-1,0.2117000073,2.8671998978,214.867
1569498450.74,63.58453648,10.48532496,31.609718,-1,0.240899995,3.3152000904,214.92
1569498451.84,63.58454383,10.48535773,31.179014,-1,0.2700999975,3.4047999382,215.056
1569498452.99,63.58454948,10.48539377,30.756451,-1,0.2992999852,3.4047999382,216.2745
1569498454.09,63.58455298,10.48542942,30.333496,-1,0.3431000113,3.9423999786,217.087
1569498455.24,63.5845546,10.48546723,29.883711,-1,0.3504000008,3.4944000244,217.445
1569498456.34,63.5845543,10.4855034,29.470789,-1,0.3650000095,4.0320000648,217.986
1569498457.49,63.58455216,10.48554093,29.053236,-1,0.3504000008,3.6735999584,218.308
1569498458.59,63.58454835,10.48557595,28.639343,-1,0.372299999,3.8527998924,218.538
1569498459.74,63.58454259,10.4856111,28.19381,-1,0.3504000008,3.6735999584,218.802
1569498460.84,63.58453542,10.48564304,27.773354,-1,0.3576999903,4.1216001511,218.963
1569498461.99,63.58452628,10.48567396,27.354204,-1,0.372299999,3.9423999786,219.274
1569498463.09,63.58451604,10.48570094,26.937397,-1,0.3795999885,4.2112002373,219.578
1569498464.24,63.58450397,10.48572598,26.489313,-1,0.3795999885,3.8527998924,219.746
1569498465.34,63.58449126,10.4857467,26.080927,-1,0.4014999866,3.6735999584,219.88
1569498466.49,63.584477,10.48576462,25.669706,-1,0.4014999866,4.1216001511,220.009
1569498467.59,63.58446253,10.48577796,25.268612,-1,0.4088000059,4.0320000648,220.372
1569498468.74,63.5844468,10.4857877,24.834732,-1,0.4088000059,4.4800000191,220.479
1569498469.84,63.58443143,10.48579309,24.43545,-1,0.4160999954,4.3007998466,220.722
1569498470.99,63.58441521,10.48579463,24.038216,-1,0.4234000146,4.0320000648,220.9975
1569498472.09,63.58439978,10.48579242,23.646294,-1,0.4160999954,4.3007998466,221.101
1569498473.24,63.58438384,10.48578644,23.220423,-1,0.4234000146,3.7632000446,221.198
1569498474.34,63.58436895,10.48577715,22.826918,-1,0.4379999936,4.5696001053,221.381
1569498475.49,63.58435405,10.48576366,22.432243,-1,0.4307000041,4.0320000648,221.448
1569498476.59,63.58434058,10.48574701,22.0485,-1,0.4453000128,4.1216001511,221.619
1569498477.74,63.58432757,10.48572592,21.629921,-1,0.4745000005,4.1216001511,221.924
1569498478.84,63.58431633,10.48570268,21.245558,-1,0.540199995,4.3007998466,222.613
1569498479.99,63.58430596,10.48567548,20.868834,-1,0.5328999758,4.8383998871,223.217
1569498481.09,63.58429735,10.48564722,20.486429,-1,0.554799974,4.3903999329,223.821
1569498482.24,63.58428985,10.48561593,20.075291,-1,0.5620999932,4.7487998009,224.115
1569498483.34,63.5842842,10.48558431,19.704254,-1,0.554799974,4.3903999329,224.33
1569498484.49,63.58427993,10.48555005,19.340008,-1,0.5694000125,4.7487998009,224.52
1569498485.64,63.58427736,10.48551496,18.939949,-1,0.5839999914,4.9279999733,224.615
1569498486.741,63.58427652,10.4854812,18.579468,-1,0.5620999932,4.3007998466,224.801
1569498487.89,63.58427738,10.48544589,18.218145,-1,0.5620999932,4.6592001915,224.954
1569498488.99,63.58427981,10.48541251,17.853882,-1,0.5839999914,4.5696001053,225.0425
1569498490.14,63.58428407,10.48537847,17.452555,-1,0.5839999914,4.7487998009,225.392
1569498491.24,63.58428979,10.48534741,17.084414,-1,0.5766999722,4.5696001053,225.544
1569498492.39,63.58429736,10.48531664,16.708511,-1,0.6351000071,4.9279999733,225.748
1569498493.49,63.58430593,10.48528915,16.325897,-1,0.6351000071,4.9279999733,226.276
1569498494.64,63.58431626,10.48526278,15.917476,-1,0.6789000034,5.1072001457,227.304
1569498495.74,63.58432736,10.48524031,15.538795,-1,0.6715999842,5.2863998413,227.853
1569498496.89,63.58434002,10.48522012,15.165451,-1,0.6862000227,5.5552000999,228.136
1569498497.99,63.58435302,10.48520393,14.798235,-1,0.7226999998,5.5552000999,229.0225
1569498499.14,63.58436736,10.48519043,14.390388,-1,0.7664999962,5.5552000999,229.792
1569498500.24,63.5843816,10.4851808,14.025417,-1,0.8102999926,5.2863998413,230.056
1569498501.39,63.58439689,10.48517433,13.661024,-1,0.7810999751,5.4656000137,230.354
1569498502.49,63.58441174,10.48517168,13.294542,-1,0.7957000136,5.2863998413,230.548
1569498503.64,63.58442728,10.48517254,12.897886,-1,0.8321999907,5.5552000999,230.984
1569498504.74,63.58444192,10.48517696,12.532557,-1,0.8321999907,6.0032000542,231.215
1569498505.89,63.5844569,10.48518536,12.170634,-1,0.8468000293,5.3759999275,231.443
1569498506.99,63.58447078,10.48519681,11.81491,-1,0.8687000275,5.4656000137,231.5845
1569498508.14,63.58448462,10.48521224,11.42032,-1,0.8321999907,5.6448001862,231.968
1569498509.24,63.58449706,10.48523023,11.055561,-1,0.7883999944,5.7343997955,231.653
1569498510.39,63.58450903,10.48525221,10.695689,-1,0.7883999944,5.5552000999,231.727
1569498511.49,63.58451938,10.48527579,10.325294,-1,0.8102999926,5.7343997955,231.716
1569498512.64,63.58452886,10.48530284,9.924102,-1,0.8248999715,5.6448001862,231.78
1569498513.74,63.58453662,10.4853308,9.557918,-1,0.8176000118,6.1824002266,231.866
1569498514.89,63.5845433,10.48536189,9.207458,-1,0.8176000118,5.6448001862,231.7005
1569498516.04,63.58454849,10.48539437,8.820537,-1,1.1533999443,6.3615999222,233.414
1569498517.14,63.58455197,10.48542628,8.446167,-1,1.2702000141,6.1824002266,233.996
1569498518.29,63.58455392,10.48546032,8.062773,-1,1.4600000381,6.0928001404,234.698
1569498519.39,63.5845542,10.48549308,7.680375,-1,1.4089000225,6.1824002266,235.011
1569498520.54,63.58455282,10.48552714,7.255159,-1,1.4307999611,6.0032000542,235.4
1569498521.64,63.58454998,10.48555928,6.86646,-1,1.4453999996,6.0032000542,235.786
1569498522.79,63.58454552,10.48559188,6.465708,-1,1.5038000345,6.0032000542,235.991
1569498523.89,63.58453961,10.48562166,6.059366,-1,1.6570999622,6.5408000946,236.7085
1569498525.04,63.58453195,10.48565108,5.628356,-1,1.8615000248,6.271999836,237.436
1569498526.14,63.58452353,10.48567747,5.231567,-1,1.8833999634,5.7343997955,237.919
1569498527.29,63.58451353,10.485703,4.838126,-1,1.9564000368,6.0032000542,238.277
1569498528.39,63.58450281,10.48572489,4.437866,-1,1.9417999983,6.0928001404,238.629
1569498529.54,63.58449064,10.48574517,4.024014,-1,1.9198999405,6.0928001404,238.95
1569498530.64,63.58447807,10.48576152,3.651242,-1,2.0513000488,6.0928001404,239.336
1569498531.79,63.58446418,10.48577552,3.288241,-1,1.9417999983,6.0032000542,239.581
1569498532.89,63.58445031,10.48578539,2.923796,-1,2.0074999332,6.0928001404,239.996
1569498534.04,63.58443538,10.48579236,2.53101,-1,1.8760999441,5.7343997955,240.32
1569498535.19,63.58442016,10.48579572,2.184706,-1,1.7884999514,5.8239998817,240.529
1569498536.29,63.58440561,10.48579513,1.826684,-1,1.7812000513,5.8239998817,240.78
1569498537.44,63.5843905,10.48579065,1.44009,-1,1.5476000309,6.0032000542,240.977
1569498538.54,63.58437627,10.48578304,1.115578,-1,1.4089000225,5.4656000137,241.136
1569498539.69,63.58436155,10.48577111,0.855315,-1,1.2775000334,6.5408000946,241.37
1569498540.79,63.58434786,10.48575692,0.589716,-1,1.2920999527,6.1824002266,241.597
1569498541.94,63.58433424,10.48573842,0.573745,-1,1.3066999912,6.4512000084,241.801
1569498543.04,63.58432232,10.48571703,0.556938,-1,1.233700037,5.913599968,242.059
1569498544.19,63.5843114,10.48569171,0.353883,-1,1.1826000214,6.0032000542,242.11
1569498545.29,63.58430204,10.48566641,0.27229,-1,1.2264000177,5.8239998817,242.256
1569498546.44,63.58429606,10.48564944,0.372315,-1,1.2190999985,6.0032000542,242.37
1569498547.54,63.5842946,10.48564526,0.478777,-1,1.2044999599,5.8239998817,242.374
1569498548.69,63.5842946,10.48564526,0.621293,-1,1.2702000141,5.5552000999,242.474
1569498549.794,63.5842946,10.48564526,0.714666,-1,1.3578000069,6.0032000542,242.478
1569498550.94,63.5842946,10.48564526,0.795258,-1,1.328600049,6.3615999222,242.593
1569498552.04,63.58429461,10.48564526,0.829869,-1,1.4380999804,5.8239998817,242.628
1569498553.19,63.58429461,10.48564526,0.826637,-1,1.5256999731,6.0928001404,242.649
1569498554.29,63.5842946,10.48564526,0.791633,-1,1.3578000069,6.1824002266,242.78
1569498555.44,63.5842946,10.48564526,0.698815,-1,1.3504999876,5.7343997955,242.609
1569498556.59,63.5842946,10.48564526,0.581952,-1,1.4745999575,5.8239998817,242.574
1569498557.69,63.58420755,10.4853068,0.46793,-1,1.3213000298,5.913599968,242.646
1569498558.84,63.58416507,10.48513715,0.327459,-1,1.233700037,5.8239998817,242.524
1569498559.94,63.58405042,10.48466017,0.2141,-1,1.2848000526,6.271999836,242.731
1569498561.09,63.5840505,10.48463669,0.059022,-1,1.3358999491,5.913599968,242.505
1569498562.19,63.58404828,10.48462489,0.05348,-1,1.3358999491,5.913599968,243.128
1569498563.34,63.58404563,10.48462195,0.022271,-1,1.4016000032,6.0928001404,277.701
1569498564.44,63.58404023,10.48461052,0.037727,-1,1.328600049,6.0032000542,242.954
1569498565.59,63.58403611,10.48460409,0.039234,-1,1.3431999683,5.4656000137,243.255
1569498566.69,63.58403231,10.48459544,0.048941,-1,1.4380999804,5.7343997955,243.02
1569498567.84,63.58402788,10.4845861,0.025231,-1,1.394299984,5.8239998817,243.194
1569498568.94,63.5840254,10.4845774,0.065785,-1,1.4234999418,6.0032000542,242.9
1569498570.09,63.58402159,10.48456371,0.03951,-1,1.4307999611,6.5408000946,243.132
1569498571.19,63.58401799,10.48455479,0.035745,-1,1.3358999491,5.7343997955,246.899
1569498572.34,63.5840131,10.48453818,0.037399,-1,1.3213000298,6.3615999222,243.284
1569498573.44,63.58400966,10.48453,0.066748,-1,1.3358999491,5.913599968,242.985
1569498574.59,63.58400471,10.48451309,0.065255,-1,1.3358999491,6.5408000946,243.204
1569498575.69,63.58400063,10.48450132,0.064721,-1,1.2482999563,6.0032000542,243.285
1569498576.84,63.58399647,10.48448444,0.042915,-1,1.3724000454,6.271999836,243.208
1569498577.99,63.58399157,10.48447285,0.061234,-1,1.4162000418,5.3759999275,253.5305
1569498579.09,63.58398726,10.4844641,0.07095,-1,1.3504999876,5.1072001457,243.332
1569498580.24,63.58398506,10.48444922,0.039623,-1,1.394299984,6.271999836,255.594
1569498581.34,63.58398042,10.48443679,0.023272,-1,1.3504999876,6.5408000946,243.346
1569498582.49,63.58397749,10.48442493,0.045246,-1,1.4453999996,5.7343997955,243.25
1569498583.59,63.58397296,10.48441029,0.060595,-1,1.3578000069,6.0032000542,243.151
1569498584.74,63.5839702,10.4843974,0.062412,-1,1.4380999804,6.3615999222,276.384
1569498585.84,63.58396822,10.48438444,0.026146,-1,1.299399972,5.7343997955,243.791
1569498586.99,63.58396496,10.48437015,0.038531,-1,1.2702000141,5.8239998817,243.197
1569498588.09,63.58396027,10.48434892,0.072815,-1,1.2264000177,6.1824002266,243.213
1569498589.24,63.58395294,10.48431779,0.034634,-1,1.1753000021,6.271999836,243.276
1569498590.34,63.58394572,10.48427095,0.144584,-1,1.2920999527,5.8239998817,255.161
1569498591.49,63.58394146,10.48422837,0.202123,-1,1.2848000526,5.7343997955,275.361
1569498592.59,63.58394215,10.48418449,0.031829,-1,1.2702000141,6.0928001404,243.44
1569498593.74,63.58394632,10.48413183,0.071103,-1,1.2190999985,5.6448001862,243.217
1569498594.84,63.58395121,10.48408505,0.032375,-1,1.1899000406,5.8239998817,245.987
1569498595.99,63.58396002,10.48405096,0.040473,-1,1.1533999443,6.0928001404,243.205
1569498597.09,63.58396751,10.48400913,0.073998,-1,1.1826000214,6.5408000946,249.503
1569498598.24,63.58397791,10.48397838,0.067447,-1,1.1461000443,5.8239998817,252.61
1569498599.34,63.5839874,10.48395306,0.028297,-1,1.1315000057,5.5552000999,244.014
1569498600.491,63.58399017,10.48393962,0.091127,-1,1.2117999792,5.5552000999,243.259
1569498601.64,63.58399388,10.48392296,0.042003,-1,1.233700037,6.1824002266,243.201
1569498602.74,63.58399656,10.483903,0.036847,-1,1.1899000406,6.3615999222,243.231
1569498603.89,63.58399964,10.48388865,0.073122,-1,1.1826000214,5.913599968,243.099
1569498604.99,63.5840028,10.48387791,0.023946,-1,1.299399972,6.4512000084,243.224
1569498606.14,63.58400269,10.48385376,0.044251,-1,1.2482999563,5.913599968,243.172
1569498607.24,63.58400321,10.48383455,0.032505,-1,1.233700037,5.5552000999,243.175
1569498608.39,63.58400484,10.48382204,0.058812,-1,1.2702000141,5.913599968,243.13
1569498609.49,63.58400759,10.48380963,0.025148,-1,1.233700037,6.5408000946,243.173
1569498610.64,63.58400886,10.48379835,0.04648,-1,1.3358999491,5.913599968,243.104
1569498611.74,63.58401045,10.48378627,0.024682,-1,1.2848000526,6.0928001404,243.275
1569498612.89,63.58401083,10.48377583,0.072997,-1,1.2848000526,6.3615999222,243.133
1569498613.99,63.58401211,10.48376878,0.044633,-1,1.2190999985,6.3615999222,243.1535
1569498615.14,63.58402242,10.48375045,0.08292,-1,1.2044999599,5.4656000137,243.217
1569498616.24,63.58403489,10.4837484,0.079936,-1,1.1753000021,5.913599968,243.189
1569498617.39,63.58404879,10.48375001,0.14443,-1,1.233700037,6.3615999222,243.154
1569498618.49,63.58405761,10.48374804,0.033239,-1,1.2190999985,6.271999836,243.195
1569498619.64,63.58406414,10.48376326,0.15345,-1,1.2264000177,5.913599968,249.402
1569498620.74,63.58406683,10.48378643,0.138991,-1,1.2044999599,6.1824002266,243.246
1569498621.89,63.58406551,10.48382485,0.0466,-1,1.2264000177,6.0032000542,243.3555
1569498623.04,63.58406104,10.48385481,0.102005,-1,1.1753000021,5.8239998817,267.784
1569498624.14,63.58404813,10.48388677,0.100893,-1,1.1826000214,5.4656000137,244.867
1569498625.29,63.58403486,10.48391168,0.071113,-1,1.1971999407,6.7199997902,246.957
1569498626.39,63.58401731,10.48393089,0.104259,-1,1.138800025,5.1968002319,243.125
1569498627.54,63.58399522,10.48394917,0.062759,-1,1.2044999599,6.1824002266,243.205
1569498628.64,63.58397597,10.483975,0.210382,-1,1.1315000057,6.1824002266,243.067
1569498629.79,63.58395982,10.48398892,0.28378,-1,1.1753000021,6.271999836,243.113
1569498630.89,63.58394889,10.48399391,0.294974,-1,1.2190999985,6.0928001404,243.151
1569498632.04,63.58393853,10.48399971,0.325292,-1,1.1606999636,5.8239998817,243.146
1569498633.14,63.58392899,10.48399375,0.380444,-1,1.2190999985,6.271999836,243.156
1569498634.29,63.58392024,10.48399797,0.410281,-1,1.2775000334,6.5408000946,243.16
1569498635.39,63.58391253,10.48399214,0.398109,-1,1.2482999563,6.271999836,243.222
1569498636.54,63.58390766,10.48399415,0.371391,-1,1.2775000334,5.7343997955,243.101
1569498637.64,63.58389996,10.48399113,0.308736,-1,1.2190999985,5.913599968,243.15
1569498638.79,63.58389711,10.48398773,0.221561,-1,1.233700037,6.0032000542,243.199
1569498639.89,63.58389684,10.48398504,0.093172,-1,1.1533999443,6.271999836,243.1495
1569498641.04,63.5838883,10.48398442,0.027797,-1,1.1971999407,6.5408000946,243.219
1569498642.14,63.58388702,10.48396475,0.068499,-1,1.1971999407,5.5552000999,266.169
1569498643.29,63.58388094,10.48395668,0.032555,-1,1.1899000406,6.271999836,243.218
1569498644.39,63.58387881,10.48394819,0.082339,-1,1.2044999599,6.0928001404,243.416
1569498645.54,63.58387554,10.48394334,0.034032,-1,1.1826000214,6.1824002266,243.182
1569498646.69,63.58387089,10.48393858,0.046397,-1,1.1606999636,6.271999836,243.269
1569498647.79,63.58386856,10.48393032,0.020541,-1,1.2702000141,5.7343997955,243.17
1569498648.94,63.58386428,10.48392353,0.078137,-1,1.3724000454,5.913599968,243.2335
1569498650.04,63.58386196,10.48391495,0.03942,-1,1.328600049,6.3615999222,245.248
1569498651.19,63.58385808,10.48388252,0.040162,-1,1.3869999647,6.0032000542,247.721
1569498652.29,63.58385705,10.48387574,0.036727,-1,1.2482999563,5.4656000137,243.395
1569498653.44,63.58385442,10.48387029,0.06733,-1,1.2920999527,5.7343997955,248.236
1569498654.54,63.58385317,10.4838606,0.041607,-1,1.4307999611,6.0928001404,270.455
1569498655.69,63.58384989,10.48385461,0.128107,-1,1.4162000418,6.0928001404,243.292
1569498656.791,63.58384843,10.48384018,0.102526,-1,1.2628999949,6.271999836,284.134
1569498657.94,63.58384589,10.48383467,0.017007,-1,1.2775000334,6.0032000542,243.6395
1569498659.04,63.58384411,10.48382633,0.100763,-1,1.2775000334,6.3615999222,257.882
1569498660.19,63.58384261,10.48384008,0.093179,-1,1.1606999636,5.7343997955,243.387
1569498661.291,63.58384331,10.48386222,0.132881,-1,1.1826000214,6.1824002266,244.026
1569498662.44,63.58384672,10.48388064,0.024236,-1,1.138800025,5.8239998817,254.008
1569498663.54,63.58385429,10.48390525,0.145038,-1,1.1679999828,6.4512000084,245.788
1569498664.69,63.58386553,10.48392028,0.051214,-1,1.1461000443,5.913599968,258.795
1569498665.79,63.58388055,10.48393636,0.064405,-1,1.1606999636,6.0032000542,252.969
1569498666.941,63.58389481,10.48395676,0.090036,-1,1.138800025,5.6448001862,246.194
1569498668.091,63.58390434,10.4839591,0.086776,-1,1.1899000406,6.3615999222,243.248
1569498669.19,63.58391547,10.48397043,0.12801,-1,1.1606999636,6.1824002266,243.282
1569498670.341,63.58392274,10.48397821,0.080004,-1,1.1753000021,6.5408000946,243.282
1569498671.44,63.58392787,10.48398156,0.014067,-1,1.233700037,5.913599968,243.266
1569498672.59,63.58393172,10.48397917,0.156662,-1,1.1971999407,6.271999836,244.981
1569498673.69,63.58393269,10.4839733,0.12216,-1,1.233700037,5.913599968,243.277
1569498674.84,63.58393076,10.48396983,0.02217,-1,1.2410000563,6.1824002266,243.261
1569498675.94,63.58393048,10.48397072,0.081519,-1,1.2190999985,6.271999836,243.289
1569498677.091,63.58392953,10.48395741,0.035548,-1,1.2264000177,6.271999836,243.259
1569498678.19,63.58392959,10.48395206,0.058025,-1,1.2775000334,6.0928001404,246.107
1569498679.34,63.58392793,10.48394601,0.044751,-1,1.2044999599,5.6448001862,243.24
1569498680.44,63.58392724,10.48394095,0.042955,-1,1.2117999792,6.271999836,243.278
1569498681.59,63.58392557,10.4839342,0.029488,-1,1.2775000334,5.8239998817,243.328
1569498682.69,63.58392448,10.48393015,0.045525,-1,1.2775000334,5.6448001862,243.669
1569498683.84,63.58392361,10.4839268,0.02093,-1,1.1753000021,6.271999836,243.326
1569498684.94,63.58392232,10.48392228,0.124384,-1,1.2264000177,6.5408000946,249.9275
1569498686.09,63.58392773,10.48392325,0.156304,-1,1.2044999599,5.4656000137,243.376
1569498687.24,63.58393122,10.48392715,0.110896,-1,1.138800025,6.0032000542,243.263
1569498688.34,63.58393258,10.4839288,0.127283,-1,1.2044999599,5.8239998817,243.286
1569498689.49,63.58393311,10.48393004,0.07753,-1,1.2628999949,6.4512000084,243.323
1569498690.59,63.58393557,10.48392972,0.037543,-1,1.2848000526,6.0032000542,243.303
1569498691.74,63.58393791,10.4839289,0.085206,-1,1.2482999563,5.8239998817,243.286
1569498692.84,63.58393975,10.48393292,0.070716,-1,1.1899000406,6.3615999222,243.314
1569498693.99,63.58394158,10.48393417,0.061503,-1,1.1533999443,6.0032000542,243.2875
1569498695.09,63.58394638,10.48393277,0.114914,-1,1.2190999985,6.0032000542,243.28
1569498696.242,63.58395049,10.48393965,0.127967,-1,1.233700037,5.7343997955,243.311
1569498697.34,63.58395329,10.48394525,0.149312,-1,1.2190999985,5.3759999275,243.289
1569498698.49,63.58395704,10.48395647,0.217912,-1,1.1971999407,6.0928001404,243.3
1569498699.59,63.5839621,10.48396529,0.26377,-1,1.0803999901,5.5552000999,243.33
